ROUTE_ID,USER_ID,Rating,Pref
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tom C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Emanuele M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tyler S,3,0
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ale K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Luiso L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tom J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Chloe L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Irene G,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Anja F,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Rubra C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Darren L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Amelia C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Voyage45832955358,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,PHILIP B,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,margret d,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Vivian B,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Karim B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Kevin H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,daniel l,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Patrick B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,nbc,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Zak Z,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,yowysj,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,clem v,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Harmony B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Johann C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Debbie A,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,nathan b,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jenny L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,seung y,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jacquelyn L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Yusaku,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Eaad f,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jesse G,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Emoon,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Steephan,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Diorella C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jens G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ana K,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Carol M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,John,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Gabriel R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ryan K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Victoria,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Marianne M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Colette G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Caroline R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Mike O,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sabine H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ineszelf,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,danielmcgrory95,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Alexander R,3,0
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Gijs R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,BP,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Karen G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tamer,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Kyle J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Justus D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ashley L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sarah P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ned M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Discover05501388046,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sailingmuz,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Anais U,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,HiggyPiggy P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tourist49471181136,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Anja B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Nils H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Wesley,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Nicolas S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sophie C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,민아 김,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Elodie G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Graham and Chri... H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tilo,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sarah S,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Patrick M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,XIANG,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Mila J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Vladimir J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Shill200,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tom G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jonathan M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ishbel,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Carly T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Will F,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Dylan R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Freedom45782818096,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Bri K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Birgitte J,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Howard S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Leon,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sebastiaan V,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ben L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,John,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Bianca G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Kami H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Twinkle D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Evan M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,jxh250,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,davidhtu,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,AdamTouyar,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Eliza,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,David Klebanov,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Matt,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,CJ,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Schla W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Bettina Mia H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Rianna E,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Magnus H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jovica E,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Paradise08371379367,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,SF27GlobeTrotter,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jacob Heinricy J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Viktor H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Manuel L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Good Eater,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Resort67368661380,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Andrew P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Thibault C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,GRM,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Samantha K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Mitch D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Stavroula K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Eleni K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Inspiration774850,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Féo M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,laurinecap,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Agnes Q,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Bing C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Kyle B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sean,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Hannah W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Stavroula K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Eleni K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Inspiration774850,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Féo M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,laurinecap,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Agnes Q,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Bing C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Kyle B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sean,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Hannah W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,rob l,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Cinny G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Mary W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Gregory C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sophie,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Hola,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Noah K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jen K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,LisaCMO,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Joey Wight,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,gizmo,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,James T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Mathilde K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,AUC,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Christy W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Brian O,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jennifer L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Caitlin M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Hugo W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Meg T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Gustav W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,shalini,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,148meeam,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Vic,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Anjela T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,erin w,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Robert N,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Aitor G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sebastian,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Lisa H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jon W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Zoey C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,KP,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Andreas S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,sereybeley,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ilia U,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Paulina N,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Bastian H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Soso C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Andrew D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Elianna S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Wiesław Jarz,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Stephen J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Stay299058,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jason,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Alexa M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ayfer K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Dominik M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Aaa,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sophie,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Bliss Z,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,rjhillar,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jad E,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Marie W,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Mack F,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Solinda C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tim S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Traveler31625904890,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Nana,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Virginie,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,sr_lopes,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Laurie M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Deepak U,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Alena M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Floris T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Camper32121368089,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Maureen,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Shuhei,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Aidan,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Mobile702277,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Henry B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Loradona M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Davis FV,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Autumn G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Andrew J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sofia T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Morgan   F,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sith L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Isabella l,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Pop,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,porti5497,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sydney P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Elisua R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,The M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ethan K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Nathan J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Melvin C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Shua R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,MrD,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Maps61764830919,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Marta P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Relax33611,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Janice L,5,1
